,freqs,vels,stds
0,1.839938489009304,-6.4167956614618955,0.46463122208317326
1,1.8968957765267056,-6.722135327218145,0.46463122208317326
2,1.9556162385310367,-6.642977081797104,0.46463122208317326
3,2.016154455997039,-7.1429865918986755,0.46463122208317326
4,2.0785666995126078,-6.22669071590862,0.46463122208317326
5,2.1429109815825926,-6.148952163096824,0.46591493594669203
6,2.209247110551728,-6.034695631353528,0.46591493594669203
7,2.277636746196797,-6.073687625874611,0.46591493594669203
8,2.348143457039713,-5.920087293216207,0.46591493594669203
9,2.420832779434796,-5.806221622963633,0.36308921965052005
10,2.495772278485148,-5.84448596584845,0.24699177235888722
11,2.573031610844775,-5.806221622963633,0.22445125606364436
12,2.652682589464805,-5.88294343948354,0.22445125606364436
13,2.734799250343999,-5.920087293216207,0.22445125606364436
14,2.819457921345599,-5.84448596584845,0.22445125606364436
15,2.906737293144471,-5.691351992282954,0.22445125606364436
16,2.9967184923705,-5.806221622963633,0.22445125606364436
17,3.089485157016211,-5.691351992282954,0.22445125606364436
18,3.18512351417872,-5.768140718267368,0.23165904140839724
19,3.283722460208267,-5.729190072526688,0.23165904140839724
20,3.3853736433378394,-5.653618939383849,0.23165904140839724
21,3.4901715488706766,-5.653618939383849,0.23165904140839724
22,3.5982135870048544,-5.653618939383849,0.23165904140839724
23,3.7096001833765673,-5.691351992282954,0.23165904140839724
24,3.8244348724062815,-5.691351992282954,0.23165904140839724
25,3.942824393534519,-5.729190072526688,0.23165904140839724
26,4.064878790436717,-5.729190072526688,0.23165904140839724
27,4.1907115133094015,-5.729190072526688,0.240626887481188
28,4.320439524322733,-5.691351992282954,0.240626887481188
29,4.4541834063374495,-5.653618939383849,0.240626887481188
30,4.59206747498727,-5.691351992282954,0.2341024789542376
31,4.73421989423091,-5.729190072526688,0.2341024789542376
32,4.88077279548116,-5.691351992282954,0.2341024789542376
33,5.031862400421714,-5.616455303162265,0.24403531832341882
34,5.187629147625933,-5.653618939383849,0.24403531832341882
35,5.348217823095231,-5.616455303162265,0.24403531832341882
36,5.513777694838416,-5.691351992282954,0.24403531832341882
37,5.684462651617078,-5.539393584268264,0.24403531832341882
38,5.8604313459859965,-5.539393584268264,0.24403531832341882
39,6.041847341761513,-5.577807011589323,0.24086652557429597
40,6.228879266054945,-5.577807011589323,0.23400497737064668
41,6.421700966012375,-5.539393584268264,0.22764696834321171
42,6.620491670406459,-5.5011724898287095,0.21363563382378767
43,6.825436156230516,-5.5011724898287095,0.20559163105070605
44,7.036724920449704,-5.5011724898287095,0.2065050988547316
45,7.254554357068926,-5.5011724898287095,0.1889953543366158
46,7.479126939682099,-5.5011724898287095,0.17063835647897152
47,7.710651409672393,-5.464240658884911,0.16179808124537237
48,7.949342970238445,-5.464240658884911,0.15130926701079375
49,8.195423486426842,-5.464240658884911,0.15130926701079375
50,8.449121691356845,-5.464240658884911,0.15130926701079375
51,8.710673398829007,-5.464240658884911,0.15130926701079375
52,8.980321722515322,-5.425275577933193,0.14769317398104803
53,9.258317301934657,-5.425275577933193,0.14769317398104803
54,9.544918535423482,-5.425275577933193,0.14769317398104803
55,9.840391820318468,-5.386387035507183,0.14769317398104803
56,10.145011800574196,-5.425275577933193,0.14769317398104803
57,10.459061622046148,-5.425275577933193,0.14769317398104803
58,10.782833195676236,-5.386387035507183,0.15476378282930006
59,11.116627468825556,-5.348426057482966,0.14371263306631102
60,11.460754705006519,-5.348426057482966,0.14371263306631102
61,11.815534772274397,-5.348426057482966,0.14371263306631102
62,12.18129744054634,-5.272375254657677,0.14371263306631102
63,12.558382688124247,-5.386387035507183,0.14371263306631102
64,12.94714101770634,-5.348426057482966,0.14371263306631102
65,13.347933782181263,-5.348426057482966,0.13321584083203336
66,13.76113352050746,-5.272375254657677,0.13321584083203336
67,14.18712430399008,-5.348426057482966,0.1408966812396976
68,14.626302093277252,-5.310171594539699,0.1408966812396976
69,15.079075106407563,-5.310171594539699,0.1408966812396976
70,15.545864198250849,-5.310171594539699,0.1408966812396976
71,16.027103251694978,-5.272375254657677,0.13131257567926757
72,16.52323958094227,-5.235219307449318,0.13131257567926757
